Sex,Worm,Distance,Gray_Value,Annotation
Male,0405_e9_poorstain,279.175,143.65,
Male,0405_e9_poorstain,279.5,141.95,
Male,0405_e9_poorstain,279.825,143.65,
Male,0405_e9_poorstain,280.15,142.8,
Male,0405_e9_poorstain,280.475,141.95,
Male,0405_e9_poorstain,280.8,141.95,
Male,0405_e9_poorstain,281.125,142.8,
Male,0405_e9_poorstain,281.45,141.95,
Male,0405_e9_poorstain,281.775,142.8,
Male,0405_e9_poorstain,282.1,143.65,
Male,0405_e9_poorstain,282.425,143.65,
Male,0405_e9_poorstain,282.75,143.65,
Male,0405_e9_poorstain,283.075,142.8,
Male,0405_e9_poorstain,283.4,144.5,
Male,0405_e9_poorstain,283.725,145.35,
Male,0405_e9_poorstain,284.05,143.65,
Male,0405_e9_poorstain,284.375,140.25,
Male,0405_e9_poorstain,284.7,143.65,
Male,0405_e9_poorstain,285.025,137.7,
Male,0405_e9_poorstain,285.35,136.85,
Male,0405_e9_poorstain,285.675,133.45,
Male,0405_e9_poorstain,286,136,
Male,0405_e9_poorstain,286.325,134.3,
Male,0405_e9_poorstain,286.65,137.7,
Male,0405_e9_poorstain,286.975,136,
Male,0405_e9_poorstain,287.3,130.9,
Male,0405_e9_poorstain,287.625,133.45,
Male,0405_e9_poorstain,287.95,134.3,
Male,0405_e9_poorstain,288.275,130.9,
Male,0405_e9_poorstain,288.6,125.8,
Male,0405_e9_poorstain,288.925,125.8,
Male,0405_e9_poorstain,289.25,126.65,
Male,0405_e9_poorstain,289.575,123.25,
Male,0405_e9_poorstain,289.9,123.25,
Male,0405_e9_poorstain,290.225,123.25,
Male,0405_e9_poorstain,290.55,124.95,
Male,0405_e9_poorstain,290.875,125.8,
Male,0405_e9_poorstain,291.2,123.25,
Male,0405_e9_poorstain,291.525,122.4,
Male,0405_e9_poorstain,291.85,122.4,
Male,0405_e9_poorstain,292.175,123.25,
Male,0405_e9_poorstain,292.5,124.1,
Male,0405_e9_poorstain,292.825,129.2,
Male,0405_e9_poorstain,293.15,124.1,
Male,0405_e9_poorstain,293.475,122.4,
Male,0405_e9_poorstain,293.8,124.1,
Male,0405_e9_poorstain,294.125,117.3,
Male,0405_e9_poorstain,294.45,116.45,
Male,0405_e9_poorstain,294.775,115.6,
Male,0405_e9_poorstain,295.1,113.9,
Male,0405_e9_poorstain,295.425,113.9,
Male,0405_e9_poorstain,295.75,112.2,
Male,0405_e9_poorstain,296.075,109.65,
Male,0405_e9_poorstain,296.4,109.65,
Male,0405_e9_poorstain,296.725,106.25,
Male,0405_e9_poorstain,297.05,104.55,
Male,0405_e9_poorstain,297.375,105.4,
Male,0405_e9_poorstain,297.7,103.7,
Male,0405_e9_poorstain,298.025,103.7,
Male,0405_e9_poorstain,298.35,99.45,
Male,0405_e9_poorstain,298.675,100.3,
Male,0405_e9_poorstain,299,102.85,
Male,0405_e9_poorstain,299.325,103.7,
Male,0405_e9_poorstain,299.65,101.15,
Male,0405_e9_poorstain,299.975,102,
Male,0405_e9_poorstain,300.3,102,
Male,0405_e9_poorstain,300.625,98.6,
Male,0405_e9_poorstain,300.95,98.6,
Male,0405_e9_poorstain,301.275,96.05,
Male,0405_e9_poorstain,301.6,96.05,
Male,0405_e9_poorstain,301.925,97.75,
Male,0405_e9_poorstain,302.25,97.75,
Male,0405_e9_poorstain,302.575,97.75,
Male,0405_e9_poorstain,302.9,99.45,
Male,0405_e9_poorstain,303.225,98.6,
Male,0405_e9_poorstain,303.55,96.05,
Male,0405_e9_poorstain,303.875,95.2,
Male,0405_e9_poorstain,304.2,96.05,
Male,0405_e9_poorstain,304.525,96.05,
Male,0405_e9_poorstain,304.85,93.5,
Male,0405_e9_poorstain,305.175,92.65,
Male,0405_e9_poorstain,305.5,90.1,
Male,0405_e9_poorstain,305.825,90.95,
Male,0405_e9_poorstain,306.15,90.1,
Male,0405_e9_poorstain,306.475,89.25,
Male,0405_e9_poorstain,306.8,90.1,
Male,0405_e9_poorstain,307.125,88.4,
Male,0405_e9_poorstain,307.45,90.1,
Male,0405_e9_poorstain,307.775,91.8,
Male,0405_e9_poorstain,308.1,96.05,
Male,0405_e9_poorstain,308.425,93.5,
Male,0405_e9_poorstain,308.75,96.05,
Male,0405_e9_poorstain,309.075,94.35,
Male,0405_e9_poorstain,309.4,95.2,
Male,0405_e9_poorstain,309.725,93.5,
Male,0405_e9_poorstain,310.05,90.1,
Male,0405_e9_poorstain,310.375,88.4,
Male,0405_e9_poorstain,310.7,88.4,
Male,0405_e9_poorstain,311.025,85,
Male,0405_e9_poorstain,311.35,85,
Male,0405_e9_poorstain,311.675,86.7,
Male,0405_e9_poorstain,312,84.15,
Male,0405_e9_poorstain,312.325,82.45,
Male,0405_e9_poorstain,312.65,82.45,
Male,0405_e9_poorstain,312.975,83.3,
Male,0405_e9_poorstain,313.3,84.15,
Male,0405_e9_poorstain,313.625,81.6,
Male,0405_e9_poorstain,313.95,84.15,
Male,0405_e9_poorstain,314.275,88.4,
Male,0405_e9_poorstain,314.6,89.25,
Male,0405_e9_poorstain,314.925,89.25,
Male,0405_e9_poorstain,315.25,90.95,
Male,0405_e9_poorstain,315.575,92.65,
Male,0405_e9_poorstain,315.9,90.95,
Male,0405_e9_poorstain,316.225,91.8,
Male,0405_e9_poorstain,316.55,95.2,
Male,0405_e9_poorstain,316.875,96.9,
Male,0405_e9_poorstain,317.2,99.45,
Male,0405_e9_poorstain,317.525,100.3,
Male,0405_e9_poorstain,317.85,101.15,
Male,0405_e9_poorstain,318.175,100.3,
Male,0405_e9_poorstain,318.5,100.3,
Male,0405_e9_poorstain,318.825,100.3,
Male,0405_e9_poorstain,319.15,96.9,
Male,0405_e9_poorstain,319.475,97.75,
Male,0405_e9_poorstain,319.8,97.75,
Male,0405_e9_poorstain,320.125,95.2,
Male,0405_e9_poorstain,320.45,94.35,
Male,0405_e9_poorstain,320.775,94.35,
Male,0405_e9_poorstain,321.1,91.8,
Male,0405_e9_poorstain,321.425,90.1,
Male,0405_e9_poorstain,321.75,86.7,
Male,0405_e9_poorstain,322.075,90.95,
Male,0405_e9_poorstain,322.4,93.5,
Male,0405_e9_poorstain,322.725,96.9,
Male,0405_e9_poorstain,323.05,97.75,
Male,0405_e9_poorstain,323.375,98.6,
Male,0405_e9_poorstain,323.7,98.6,
Male,0405_e9_poorstain,324.025,97.75,
Male,0405_e9_poorstain,324.35,100.3,
Male,0405_e9_poorstain,324.675,99.45,
Male,0405_e9_poorstain,325,102,
Male,0405_e9_poorstain,325.325,100.3,
Male,0405_e9_poorstain,325.65,99.45,
Male,0405_e9_poorstain,325.975,102,
Male,0405_e9_poorstain,326.3,101.15,
Male,0405_e9_poorstain,326.625,101.15,
Male,0405_e9_poorstain,326.95,102,
Male,0405_e9_poorstain,327.275,104.55,
Male,0405_e9_poorstain,327.6,104.55,
Male,0405_e9_poorstain,327.925,106.25,
Male,0405_e9_poorstain,328.25,107.1,
Male,0405_e9_poorstain,328.575,107.95,
Male,0405_e9_poorstain,328.9,109.65,
Male,0405_e9_poorstain,329.225,109.65,
Male,0405_e9_poorstain,329.55,110.5,
Male,0405_e9_poorstain,329.875,110.5,
Male,0405_e9_poorstain,330.2,113.05,
Male,0405_e9_poorstain,330.525,112.2,
Male,0405_e9_poorstain,330.85,112.2,
Male,0405_e9_poorstain,331.175,111.35,
Male,0405_e9_poorstain,331.5,109.65,
Male,0405_e9_poorstain,331.825,107.95,
Male,0405_e9_poorstain,332.15,107.95,
Male,0405_e9_poorstain,332.475,108.8,
Male,0405_e9_poorstain,332.8,108.8,
Male,0405_e9_poorstain,333.125,108.8,
Male,0405_e9_poorstain,333.45,108.8,
Male,0405_e9_poorstain,333.775,109.65,
Male,0405_e9_poorstain,334.1,108.8,
Male,0405_e9_poorstain,334.425,111.35,
Male,0405_e9_poorstain,334.75,110.5,
Male,0405_e9_poorstain,335.075,110.5,
Male,0405_e9_poorstain,335.4,110.5,
Male,0405_e9_poorstain,335.725,113.05,
Male,0405_e9_poorstain,336.05,109.65,
Male,0405_e9_poorstain,336.375,109.65,
Male,0405_e9_poorstain,336.7,109.65,
Male,0405_e9_poorstain,337.025,111.35,
Male,0405_e9_poorstain,337.35,109.65,
Male,0405_e9_poorstain,337.675,111.35,
Male,0405_e9_poorstain,338,111.35,
Male,0405_e9_poorstain,338.325,113.05,
Male,0405_e9_poorstain,338.65,113.05,
Male,0405_e9_poorstain,338.975,111.35,
Male,0405_e9_poorstain,339.3,107.95,
Male,0405_e9_poorstain,339.625,107.95,
Male,0405_e9_poorstain,339.95,112.2,
Male,0405_e9_poorstain,340.275,110.5,
Male,0405_e9_poorstain,340.6,108.8,
Male,0405_e9_poorstain,340.925,108.8,
Male,0405_e9_poorstain,341.25,107.95,
Male,0405_e9_poorstain,341.575,108.8,
Male,0405_e9_poorstain,341.9,107.95,
Male,0405_e9_poorstain,342.225,108.8,
Male,0405_e9_poorstain,342.55,107.1,
Male,0405_e9_poorstain,342.875,107.1,
Male,0405_e9_poorstain,343.2,99.45,
Male,0405_e9_poorstain,343.525,104.55,
Male,0405_e9_poorstain,343.85,97.75,
Male,0405_e9_poorstain,344.175,95.2,
Male,0405_e9_poorstain,344.5,98.6,
Male,0405_e9_poorstain,344.825,102,
Male,0405_e9_poorstain,345.15,97.75,
Male,0405_e9_poorstain,345.475,99.45,
Male,0405_e9_poorstain,345.8,102.85,
Male,0405_e9_poorstain,346.125,101.15,
Male,0405_e9_poorstain,346.45,101.15,
Male,0405_e9_poorstain,346.775,104.55,
Male,0405_e9_poorstain,347.1,104.55,
Male,0405_e9_poorstain,347.425,104.55,
Male,0405_e9_poorstain,347.75,104.55,
Male,0405_e9_poorstain,348.075,105.4,
Male,0405_e9_poorstain,348.4,105.4,
Male,0405_e9_poorstain,348.725,105.4,
Male,0405_e9_poorstain,349.05,104.55,
Male,0405_e9_poorstain,349.375,103.7,
Male,0405_e9_poorstain,349.7,105.4,
Male,0405_e9_poorstain,350.025,102.85,
Male,0405_e9_poorstain,350.35,100.3,
Male,0405_e9_poorstain,350.675,99.45,
Male,0405_e9_poorstain,351,97.75,
Male,0405_e9_poorstain,351.325,98.6,
Male,0405_e9_poorstain,351.65,96.9,
Male,0405_e9_poorstain,351.975,96.9,
Male,0405_e9_poorstain,352.3,98.6,
Male,0405_e9_poorstain,352.625,98.6,
Male,0405_e9_poorstain,352.95,94.35,
Male,0405_e9_poorstain,353.275,96.05,
Male,0405_e9_poorstain,353.6,94.35,
Male,0405_e9_poorstain,353.925,92.65,
Male,0405_e9_poorstain,354.25,94.35,
Male,0405_e9_poorstain,354.575,94.35,
Male,0405_e9_poorstain,354.9,94.35,
Male,0405_e9_poorstain,355.225,92.65,
Male,0405_e9_poorstain,355.55,93.5,
Male,0405_e9_poorstain,355.875,93.5,
Male,0405_e9_poorstain,356.2,90.1,
Male,0405_e9_poorstain,356.525,83.3,
Male,0405_e9_poorstain,356.85,82.45,
Male,0405_e9_poorstain,357.175,82.45,
Male,0405_e9_poorstain,357.5,80.75,
Male,0405_e9_poorstain,357.825,79.9,
Male,0405_e9_poorstain,358.15,79.05,
Male,0405_e9_poorstain,358.475,77.35,
Male,0405_e9_poorstain,358.8,77.35,
Male,0405_e9_poorstain,359.125,78.2,
Male,0405_e9_poorstain,359.45,81.6,
Male,0405_e9_poorstain,359.775,79.9,
Male,0405_e9_poorstain,360.1,80.75,
Male,0405_e9_poorstain,360.425,82.45,
Male,0405_e9_poorstain,360.75,81.6,
Male,0405_e9_poorstain,361.075,84.15,
Male,0405_e9_poorstain,361.4,83.3,
Male,0405_e9_poorstain,361.725,84.15,
Male,0405_e9_poorstain,362.05,90.1,
Male,0405_e9_poorstain,362.375,90.95,
Male,0405_e9_poorstain,362.7,88.4,
Male,0405_e9_poorstain,363.025,87.55,
Male,0405_e9_poorstain,363.35,90.1,
Male,0405_e9_poorstain,363.675,90.1,
Male,0405_e9_poorstain,364,90.95,
Male,0405_e9_poorstain,364.325,91.8,
Male,0405_e9_poorstain,364.65,90.95,
Male,0405_e9_poorstain,364.975,88.4,
Male,0405_e9_poorstain,365.3,90.95,
Male,0405_e9_poorstain,365.625,92.65,
Male,0405_e9_poorstain,365.95,90.95,
Male,0405_e9_poorstain,366.275,89.25,
Male,0405_e9_poorstain,366.6,88.4,
Male,0405_e9_poorstain,366.925,88.4,
Male,0405_e9_poorstain,367.25,88.4,
Male,0405_e9_poorstain,367.575,88.4,
Male,0405_e9_poorstain,367.9,86.7,
Male,0405_e9_poorstain,368.225,85.85,
Male,0405_e9_poorstain,368.55,84.15,
Male,0405_e9_poorstain,368.875,82.45,
Male,0405_e9_poorstain,369.2,77.35,
Male,0405_e9_poorstain,369.525,79.05,
Male,0405_e9_poorstain,369.85,79.05,
Male,0405_e9_poorstain,370.175,79.9,
Male,0405_e9_poorstain,370.5,79.05,
Male,0405_e9_poorstain,370.825,78.2,
Male,0405_e9_poorstain,371.15,78.2,
Male,0405_e9_poorstain,371.475,77.35,
Male,0405_e9_poorstain,371.8,78.2,
Male,0405_e9_poorstain,372.125,79.05,
Male,0405_e9_poorstain,372.45,79.05,
Male,0405_e9_poorstain,372.775,76.5,
Male,0405_e9_poorstain,373.1,76.5,
Male,0405_e9_poorstain,373.425,75.65,
Male,0405_e9_poorstain,373.75,74.8,
Male,0405_e9_poorstain,374.075,77.35,
Male,0405_e9_poorstain,374.4,81.6,
Male,0405_e9_poorstain,374.725,79.05,
Male,0405_e9_poorstain,375.05,81.6,
Male,0405_e9_poorstain,375.375,84.15,
Male,0405_e9_poorstain,375.7,87.55,
Male,0405_e9_poorstain,376.025,89.25,
Male,0405_e9_poorstain,376.35,94.35,
Male,0405_e9_poorstain,376.675,95.2,
Male,0405_e9_poorstain,377,92.65,
Male,0405_e9_poorstain,377.325,93.5,
Male,0405_e9_poorstain,377.65,90.1,
Male,0405_e9_poorstain,377.975,85,
Male,0405_e9_poorstain,378.3,83.3,
Male,0405_e9_poorstain,378.625,80.75,
Male,0405_e9_poorstain,378.95,78.2,
Male,0405_e9_poorstain,379.275,78.2,
Male,0405_e9_poorstain,379.6,77.35,
Male,0405_e9_poorstain,379.925,75.65,
Male,0405_e9_poorstain,380.25,73.95,
Male,0405_e9_poorstain,380.575,71.4,
Male,0405_e9_poorstain,380.9,74.8,
Male,0405_e9_poorstain,381.225,76.5,
Male,0405_e9_poorstain,381.55,73.95,
Male,0405_e9_poorstain,381.875,73.1,
Male,0405_e9_poorstain,382.2,71.4,
Male,0405_e9_poorstain,382.525,72.25,
Male,0405_e9_poorstain,382.85,73.1,
Male,0405_e9_poorstain,383.175,72.25,
Male,0405_e9_poorstain,383.5,69.7,
Male,0405_e9_poorstain,383.825,70.55,
Male,0405_e9_poorstain,384.15,75.65,
Male,0405_e9_poorstain,384.475,75.65,
Male,0405_e9_poorstain,384.8,73.1,
Male,0405_e9_poorstain,385.125,71.4,
Male,0405_e9_poorstain,385.45,75.65,
Male,0405_e9_poorstain,385.775,75.65,
Male,0405_e9_poorstain,386.1,74.8,
Male,0405_e9_poorstain,386.425,71.4,
Male,0405_e9_poorstain,386.75,73.1,
Male,0405_e9_poorstain,387.075,71.4,
Male,0405_e9_poorstain,387.4,71.4,
Male,0405_e9_poorstain,387.725,74.8,
Male,0405_e9_poorstain,388.05,73.1,
Male,0405_e9_poorstain,388.375,73.1,
Male,0405_e9_poorstain,388.7,72.25,
Male,0405_e9_poorstain,389.025,72.25,
Male,0405_e9_poorstain,389.35,74.8,
Male,0405_e9_poorstain,389.675,74.8,
Male,0405_e9_poorstain,390,73.95,
Male,0405_e9_poorstain,390.325,72.25,
Male,0405_e9_poorstain,390.65,74.8,
Male,0405_e9_poorstain,390.975,73.95,
Male,0405_e9_poorstain,391.3,73.95,
Male,0405_e9_poorstain,391.625,71.4,
Male,0405_e9_poorstain,391.95,68,
Male,0405_e9_poorstain,392.275,67.15,
Male,0405_e9_poorstain,392.6,69.7,
Male,0405_e9_poorstain,392.925,65.45,
Male,0405_e9_poorstain,393.25,65.45,
Male,0405_e9_poorstain,393.575,65.45,
Male,0405_e9_poorstain,393.9,67.15,
Male,0405_e9_poorstain,394.225,64.6,
Male,0405_e9_poorstain,394.55,67.15,
Male,0405_e9_poorstain,394.875,67.15,
Male,0405_e9_poorstain,395.2,67.15,
Male,0405_e9_poorstain,395.525,70.55,
Male,0405_e9_poorstain,395.85,71.4,
Male,0405_e9_poorstain,396.175,73.1,
Male,0405_e9_poorstain,396.5,74.8,
Male,0405_e9_poorstain,396.825,73.1,
Male,0405_e9_poorstain,397.15,71.4,
Male,0405_e9_poorstain,397.475,75.65,
Male,0405_e9_poorstain,397.8,73.1,
Male,0405_e9_poorstain,398.125,72.25,
Male,0405_e9_poorstain,398.45,68.85,
Male,0405_e9_poorstain,398.775,71.4,
Male,0405_e9_poorstain,399.1,73.95,
Male,0405_e9_poorstain,399.425,68,
Male,0405_e9_poorstain,399.75,73.1,
Male,0405_e9_poorstain,400.075,69.7,
Male,0405_e9_poorstain,400.4,74.8,
Male,0405_e9_poorstain,400.725,74.8,
Male,0405_e9_poorstain,401.05,79.05,
Male,0405_e9_poorstain,401.375,78.2,
Male,0405_e9_poorstain,401.7,78.2,
Male,0405_e9_poorstain,402.025,79.9,
Male,0405_e9_poorstain,402.35,79.9,
Male,0405_e9_poorstain,402.675,79.9,
Male,0405_e9_poorstain,403,82.45,
Male,0405_e9_poorstain,403.325,80.75,
Male,0405_e9_poorstain,403.65,83.3,
Male,0405_e9_poorstain,403.975,81.6,
Male,0405_e9_poorstain,404.3,82.45,
Male,0405_e9_poorstain,404.625,82.45,
Male,0405_e9_poorstain,404.95,79.9,
Male,0405_e9_poorstain,405.275,81.6,
Male,0405_e9_poorstain,405.6,80.75,
Male,0405_e9_poorstain,405.925,81.6,
Male,0405_e9_poorstain,406.25,79.9,
Male,0405_e9_poorstain,406.575,82.45,
Male,0405_e9_poorstain,406.9,79.9,
Male,0405_e9_poorstain,407.225,80.75,
Male,0405_e9_poorstain,407.55,78.2,
Male,0405_e9_poorstain,407.875,77.35,
Male,0405_e9_poorstain,408.2,73.95,
Male,0405_e9_poorstain,408.525,76.5,
Male,0405_e9_poorstain,408.85,72.25,
Male,0405_e9_poorstain,409.175,73.1,
Male,0405_e9_poorstain,409.5,70.55,
Male,0405_e9_poorstain,409.825,70.55,
Male,0405_e9_poorstain,410.15,74.8,
Male,0405_e9_poorstain,410.475,74.8,
Male,0405_e9_poorstain,410.8,77.35,
Male,0405_e9_poorstain,411.125,77.35,
Male,0405_e9_poorstain,411.45,77.35,
Male,0405_e9_poorstain,411.775,78.2,
Male,0405_e9_poorstain,412.1,79.05,
Male,0405_e9_poorstain,412.425,79.9,
Male,0405_e9_poorstain,412.75,80.75,
Male,0405_e9_poorstain,413.075,79.05,
Male,0405_e9_poorstain,413.4,77.35,
Male,0405_e9_poorstain,413.725,79.05,
Male,0405_e9_poorstain,414.05,76.5,
Male,0405_e9_poorstain,414.375,76.5,
Male,0405_e9_poorstain,414.7,77.35,
Male,0405_e9_poorstain,415.025,74.8,
Male,0405_e9_poorstain,415.35,77.35,
Male,0405_e9_poorstain,415.675,75.65,
Male,0405_e9_poorstain,416,73.95,
Male,0405_e9_poorstain,416.325,76.5,
Male,0405_e9_poorstain,416.65,74.8,
Male,0405_e9_poorstain,416.975,75.65,
Male,0405_e9_poorstain,417.3,77.35,
Male,0405_e9_poorstain,417.625,77.35,
Male,0405_e9_poorstain,417.95,74.8,
Male,0405_e9_poorstain,418.275,74.8,
Male,0405_e9_poorstain,418.6,74.8,
Male,0405_e9_poorstain,418.925,76.5,
Male,0405_e9_poorstain,419.25,78.2,
Male,0405_e9_poorstain,419.575,77.35,
Male,0405_e9_poorstain,419.9,75.65,
Male,0405_e9_poorstain,420.225,78.2,
Male,0405_e9_poorstain,420.55,76.5,
Male,0405_e9_poorstain,420.875,77.35,
Male,0405_e9_poorstain,421.2,78.2,
Male,0405_e9_poorstain,421.525,76.5,
Male,0405_e9_poorstain,421.85,75.65,
Male,0405_e9_poorstain,422.175,76.5,
Male,0405_e9_poorstain,422.5,73.1,
Male,0405_e9_poorstain,422.825,74.8,
Male,0405_e9_poorstain,423.15,74.8,
Male,0405_e9_poorstain,423.475,73.95,
Male,0405_e9_poorstain,423.8,74.8,
Male,0405_e9_poorstain,424.125,77.35,
Male,0405_e9_poorstain,424.45,80.75,
Male,0405_e9_poorstain,424.775,78.2,
Male,0405_e9_poorstain,425.1,81.6,
Male,0405_e9_poorstain,425.425,83.3,
Male,0405_e9_poorstain,425.75,87.55,
Male,0405_e9_poorstain,426.075,82.45,
Male,0405_e9_poorstain,426.4,85,
Male,0405_e9_poorstain,426.725,85,
Male,0405_e9_poorstain,427.05,79.9,
Male,0405_e9_poorstain,427.375,76.5,
Male,0405_e9_poorstain,427.7,78.2,
Male,0405_e9_poorstain,428.025,79.05,
Male,0405_e9_poorstain,428.35,79.05,
Male,0405_e9_poorstain,428.675,79.05,
Male,0405_e9_poorstain,429,79.05,
Male,0405_e9_poorstain,429.325,79.05,
Male,0405_e9_poorstain,429.65,77.35,
Male,0405_e9_poorstain,429.975,78.2,
Male,0405_e9_poorstain,430.3,77.35,
Male,0405_e9_poorstain,430.625,76.5,
Male,0405_e9_poorstain,430.95,76.5,
Male,0405_e9_poorstain,431.275,74.8,
Male,0405_e9_poorstain,431.6,73.95,
Male,0405_e9_poorstain,431.925,69.7,
Male,0405_e9_poorstain,432.25,71.4,
Male,0405_e9_poorstain,432.575,73.1,
Male,0405_e9_poorstain,432.9,73.1,
Male,0405_e9_poorstain,433.225,73.95,
Male,0405_e9_poorstain,433.55,74.8,
Male,0405_e9_poorstain,433.875,80.75,
Male,0405_e9_poorstain,434.2,78.2,
Male,0405_e9_poorstain,434.525,79.05,
Male,0405_e9_poorstain,434.85,79.9,
Male,0405_e9_poorstain,435.175,82.45,
Male,0405_e9_poorstain,435.5,80.75,
Male,0405_e9_poorstain,435.825,79.9,
Male,0405_e9_poorstain,436.15,74.8,
Male,0405_e9_poorstain,436.475,75.65,
Male,0405_e9_poorstain,436.8,75.65,
Male,0405_e9_poorstain,437.125,73.1,
Male,0405_e9_poorstain,437.45,74.8,
Male,0405_e9_poorstain,437.775,72.25,
Male,0405_e9_poorstain,438.1,73.95,
Male,0405_e9_poorstain,438.425,69.7,
Male,0405_e9_poorstain,438.75,66.3,
Male,0405_e9_poorstain,439.075,65.45,
Male,0405_e9_poorstain,439.4,64.6,
Male,0405_e9_poorstain,439.725,62.9,
Male,0405_e9_poorstain,440.05,64.6,
Male,0405_e9_poorstain,440.375,61.2,
Male,0405_e9_poorstain,440.7,57.8,
Male,0405_e9_poorstain,441.025,59.5,
Male,0405_e9_poorstain,441.35,57.8,
Male,0405_e9_poorstain,441.675,59.5,
Male,0405_e9_poorstain,442,60.35,
Male,0405_e9_poorstain,442.325,58.65,
Male,0405_e9_poorstain,442.65,59.5,
Male,0405_e9_poorstain,442.975,59.5,
Male,0405_e9_poorstain,443.3,62.05,
Male,0405_e9_poorstain,443.625,62.9,
Male,0405_e9_poorstain,443.95,62.05,
Male,0405_e9_poorstain,444.275,64.6,
Male,0405_e9_poorstain,444.6,68,
Male,0405_e9_poorstain,444.925,68.85,
Male,0405_e9_poorstain,445.25,66.3,
Male,0405_e9_poorstain,445.575,70.55,
Male,0405_e9_poorstain,445.9,73.1,
Male,0405_e9_poorstain,446.225,76.5,
Male,0405_e9_poorstain,446.55,76.5,
Male,0405_e9_poorstain,446.875,77.35,
Male,0405_e9_poorstain,447.2,77.35,
Male,0405_e9_poorstain,447.525,72.25,
Male,0405_e9_poorstain,447.85,71.4,
Male,0405_e9_poorstain,448.175,73.95,
Male,0405_e9_poorstain,448.5,69.7,
Male,0405_e9_poorstain,448.825,67.15,
Male,0405_e9_poorstain,449.15,66.3,
Male,0405_e9_poorstain,449.475,62.9,
Male,0405_e9_poorstain,449.8,62.05,
Male,0405_e9_poorstain,450.125,61.2,
Male,0405_e9_poorstain,450.45,58.65,
Male,0405_e9_poorstain,450.775,59.5,
Male,0405_e9_poorstain,451.1,60.35,
Male,0405_e9_poorstain,451.425,57.8,
Male,0405_e9_poorstain,451.75,56.95,
Male,0405_e9_poorstain,452.075,60.35,
Male,0405_e9_poorstain,452.4,56.95,
Male,0405_e9_poorstain,452.725,56.95,
Male,0405_e9_poorstain,453.05,54.4,
Male,0405_e9_poorstain,453.375,53.55,
Male,0405_e9_poorstain,453.7,52.7,
Male,0405_e9_poorstain,454.025,53.55,
Male,0405_e9_poorstain,454.35,53.55,
Male,0405_e9_poorstain,454.675,54.4,
Male,0405_e9_poorstain,455,52.7,
Male,0405_e9_poorstain,455.325,55.25,
Male,0405_e9_poorstain,455.65,56.95,
Male,0405_e9_poorstain,455.975,56.1,
Male,0405_e9_poorstain,456.3,59.5,
Male,0405_e9_poorstain,456.625,58.65,
Male,0405_e9_poorstain,456.95,57.8,
Male,0405_e9_poorstain,457.275,65.45,
Male,0405_e9_poorstain,457.6,60.35,
Male,0405_e9_poorstain,457.925,65.45,
Male,0405_e9_poorstain,458.25,64.6,
Male,0405_e9_poorstain,458.575,68.85,
Male,0405_e9_poorstain,458.9,68,
Male,0405_e9_poorstain,459.225,66.3,
Male,0405_e9_poorstain,459.55,66.3,
Male,0405_e9_poorstain,459.875,63.75,
Male,0405_e9_poorstain,460.2,64.6,
Male,0405_e9_poorstain,460.525,62.9,
Male,0405_e9_poorstain,460.85,57.8,
Male,0405_e9_poorstain,461.175,54.4,
Male,0405_e9_poorstain,461.5,53.55,
Male,0405_e9_poorstain,461.825,55.25,
Male,0405_e9_poorstain,462.15,52.7,
Male,0405_e9_poorstain,462.475,51.85,
Male,0405_e9_poorstain,462.8,51.85,
Male,0405_e9_poorstain,463.125,48.45,
Male,0405_e9_poorstain,463.45,49.3,
Male,0405_e9_poorstain,463.775,51,
Male,0405_e9_poorstain,464.1,46.75,
Male,0405_e9_poorstain,464.425,43.35,
Male,0405_e9_poorstain,464.75,42.5,
Male,0405_e9_poorstain,465.075,42.5,
Male,0405_e9_poorstain,465.4,44.2,
Male,0405_e9_poorstain,465.725,41.65,
Male,0405_e9_poorstain,466.05,41.65,
Male,0405_e9_poorstain,466.375,42.5,
Male,0405_e9_poorstain,466.7,39.95,
Male,0405_e9_poorstain,467.025,43.35,
Male,0405_e9_poorstain,467.35,40.8,
Male,0405_e9_poorstain,467.675,39.95,
Male,0405_e9_poorstain,468,37.4,
Male,0405_e9_poorstain,468.325,38.25,
Male,0405_e9_poorstain,468.65,38.25,
Male,0405_e9_poorstain,468.975,36.55,
Male,0405_e9_poorstain,469.3,38.25,
Male,0405_e9_poorstain,469.625,37.4,
Male,0405_e9_poorstain,469.95,35.7,
Male,0405_e9_poorstain,470.275,35.7,
Male,0405_e9_poorstain,470.6,37.4,
Male,0405_e9_poorstain,470.925,36.55,
Male,0405_e9_poorstain,471.25,35.7,
Male,0405_e9_poorstain,471.575,36.55,
Male,0405_e9_poorstain,471.9,35.7,
Male,0405_e9_poorstain,472.225,35.7,
Male,0405_e9_poorstain,472.55,35.7,
Male,0405_e9_poorstain,472.875,36.55,
Male,0405_e9_poorstain,473.2,35.7,
Male,0405_e9_poorstain,473.525,35.7,
Male,0405_e9_poorstain,473.85,36.55,
Male,0405_e9_poorstain,474.175,35.7,
Male,0405_e9_poorstain,474.5,36.55,
Male,0405_e9_poorstain,474.825,35.7,
Male,0405_e9_poorstain,475.15,35.7,
Male,0405_e9_poorstain,475.475,35.7,
Male,0405_e9_poorstain,475.8,36.55,
Male,0405_e9_poorstain,476.125,35.7,
Male,0405_e9_poorstain,476.45,35.7,
Male,0405_e9_poorstain,476.775,34,
Male,0405_e9_poorstain,477.1,34,
